dom ; request ; size ; historical ; collinearity
3190.0 ; 28.0 ; 7560.5712890625 ; 31.26 ; 56.15
1803.0 ; 166.0 ; 869.9345703125 ; 21.49 ; 57.28
1986.0 ; 386.0 ; 2135.533203125 ; 11.79 ; 35.70
2701.0 ; 638.0 ; 4830.0517578125 ; 6.05 ; 67.36
413.0 ; 27.0 ; 824.7939453125 ; 72.08 ; 53.78
119.0 ; 66.0 ; 11077.0068359375 ; 63.80 ; 74.47
5366.0 ; 937.0 ; 2816.142578125 ; 8.13 ; 72.59
1514.0 ; 290.0 ; 11655.7783203125 ; 9.58 ; 69.58
811.0 ; 190.0 ; 1255.6015625 ; 31.66 ; 50.96
210.0 ; 36.0 ; 12961.087890625 ; 67.84 ; 74.47
1563.0 ; 174.0 ; 2474.21484375 ; 16.53 ; 61.14
119.0 ; 66.0 ; 11079.3056640625 ; 63.80 ; 74.47
2095.0 ; 604.0 ; 1674.0986328125 ; 12.84 ; 47.41
145.0 ; 18.0 ; 665.8662109375 ; 84.73 ; 70.17
1475.0 ; 311.0 ; 2951.15234375 ; 13.07 ; 62.77
1494.0 ; 190.0 ; 286.3076171875 ; 25.62 ; 66.27
1851.0 ; 134.0 ; 2842.962890625 ; 16.97 ; 58.22
30.0 ; 1.0 ; 5.02734375 ; 96.72 ; 65.98
633.0 ; 19.0 ; 601.3623046875 ; 65.95 ; 57.53
500.0 ; 109.0 ; 684.8935546875 ; 52.34 ; 50.22
2941.0 ; 290.0 ; 7468.37890625 ; 5.17 ; 62.17
1035.0 ; 121.0 ; 5060.810546875 ; 24.69 ; 70.86
548.0 ; 153.0 ; 767.2578125 ; 45.07 ; 65.88
491.0 ; 58.0 ; 363.162109375 ; 64.52 ; 52.44
486.0 ; 69.0 ; 67515.390625 ; 48.76 ; 74.47
119.0 ; 66.0 ; 11075.9921875 ; 63.80 ; 74.47
2785.0 ; 408.0 ; 11970.810546875 ; 4.93 ; 68.30
65.0 ; 10.0 ; 1274.63671875 ; 85.66 ; 75.41
806.0 ; 176.0 ; 1656.8876953125 ; 30.71 ; 62.77
58.0 ; 13.0 ; 365.1201171875 ; 90.70 ; 65.48
93.0 ; 20.0 ; 7103.7431640625 ; 74.76 ; 74.47
1138.0 ; 221.0 ; 2345.5107421875 ; 19.83 ; 62.77
1503.0 ; 298.0 ; 12432.02734375 ; 9.65 ; 70.77
1916.0 ; 678.0 ; 1676.0380859375 ; 13.46 ; 42.37
423.0 ; 5.0 ; 451.046875 ; 77.01 ; 47.90
1782.0 ; 98.0 ; 3055.6962890625 ; 21.85 ; 54.27
2197.0 ; 417.0 ; 8158.33984375 ; 5.98 ; 60.59
115.0 ; 5.0 ; 13.1875 ; 90.86 ; 68.20
1933.0 ; 485.0 ; 1357.982421875 ; 14.84 ; 43.31
94.0 ; 18.0 ; 425.2421875 ; 87.55 ; 69.23
772.0 ; 121.0 ; 699.51171875 ; 41.09 ; 49.78
84.0 ; 13.0 ; 19.3359375 ; 90.72 ; 72.30
697.0 ; 93.0 ; 3928.3056640625 ; 38.23 ; 65.68
1767.0 ; 27.0 ; 773.5830078125 ; 44.94 ; 55.06
4801.0 ; 573.0 ; 4078.0615234375 ; 6.61 ; 47.56
865.0 ; 74.0 ; 818.5107421875 ; 45.96 ; 49.58
408.0 ; 3.0 ; 240.3984375 ; 78.97 ; 60.40
923.0 ; 183.0 ; 294.328125 ; 34.28 ; 58.91
2669.0 ; 50.0 ; 16165.1337890625 ; 26.40 ; 65.68
1129.0 ; 239.0 ; 8398.8310546875 ; 15.10 ; 70.47
1578.0 ; 131.0 ; 893.919921875 ; 25.94 ; 55.95
521.0 ; 84.0 ; 2425.3837890625 ; 48.68 ; 70.17
1087.0 ; 83.0 ; 294.5244140625 ; 42.24 ; 67.95
1878.0 ; 528.0 ; 4786.232421875 ; 8.35 ; 55.01
168.0 ; 34.0 ; 717.333984375 ; 80.89 ; 66.47
2947.0 ; 774.0 ; 4609.7470703125 ; 6.14 ; 51.56
854.0 ; 189.0 ; 166.736328125 ; 36.23 ; 60.89
873.0 ; 193.0 ; 169.9189453125 ; 35.58 ; 60.89
828.0 ; 7.0 ; 420.8779296875 ; 62.59 ; 59.65
120.0 ; 28.0 ; 1631.3544921875 ; 79.01 ; 77.38
866.0 ; 22.0 ; 84.3544921875 ; 61.14 ; 72.89
4074.0 ; 201.0 ; 9242.138671875 ; 6.85 ; 56.15
3479.0 ; 239.0 ; 2170.685546875 ; 10.84 ; 55.46
4363.0 ; 131.0 ; 2340.0185546875 ; 16.05 ; 55.41
1683.0 ; 424.0 ; 3116.8369140625 ; 11.24 ; 57.48
978.0 ; 102.0 ; 2108.033203125 ; 32.54 ; 71.56
766.0 ; 66.0 ; 3350.25390625 ; 42.34 ; 70.17
3935.0 ; 224.0 ; 1938.0634765625 ; 11.88 ; 64.84
917.0 ; 222.0 ; 5018.5654296875 ; 20.64 ; 64.74
432.0 ; 33.0 ; 286.9140625 ; 73.04 ; 48.59
316.0 ; 3.0 ; 27.6474609375 ; 83.97 ; 72.89
119.0 ; 66.0 ; 11081.2490234375 ; 63.80 ; 74.47
1992.0 ; 842.0 ; 2318.623046875 ; 11.09 ; 36.20
488.0 ; 97.0 ; 2294.8671875 ; 47.95 ; 69.23
2186.0 ; 208.0 ; 9423.7578125 ; 7.68 ; 70.17
1405.0 ; 291.0 ; 12163.5654296875 ; 10.59 ; 70.77
1626.0 ; 213.0 ; 32792.8359375 ; 10.17 ; 75.41
1544.0 ; 19.0 ; 2011.2265625 ; 42.46 ; 55.46
1027.0 ; 22.0 ; 479.173828125 ; 55.63 ; 62.37
1950.0 ; 198.0 ; 4395.78125 ; 10.46 ; 78.72
2770.0 ; 1126.0 ; 631.314453125 ; 16.28 ; 52.20
418.0 ; 96.0 ; 964.9775390625 ; 56.32 ; 55.51
4996.0 ; 161.0 ; 1089.7060546875 ; 18.19 ; 66.91
405.0 ; 83.0 ; 3464.869140625 ; 51.90 ; 70.77
1849.0 ; 615.0 ; 2364.9736328125 ; 11.60 ; 47.56
35.0 ; 1.0 ; 10.982421875 ; 96.42 ; 66.86
899.0 ; 157.0 ; 1250.1171875 ; 31.37 ; 48.94
209.0 ; 46.0 ; 930.537109375 ; 75.73 ; 66.47
37.0 ; 18.0 ; 151.5263671875 ; 92.50 ; 59.95
2919.0 ; 160.0 ; 893.69140625 ; 19.30 ; 73.09
1724.0 ; 122.0 ; 278.140625 ; 29.29 ; 68.69
828.0 ; 156.0 ; 1546.517578125 ; 31.86 ; 49.23
1678.0 ; 240.0 ; 14434.0849609375 ; 9.27 ; 70.77
834.0 ; 39.0 ; 526.0869140625 ; 56.45 ; 57.63
383.0 ; 45.0 ; 579.2939453125 ; 71.02 ; 55.46
715.0 ; 68.0 ; 660.8056640625 ; 52.36 ; 42.47
593.0 ; 152.0 ; 1059.4794921875 ; 41.89 ; 70.91
1025.0 ; 80.0 ; 1648.60546875 ; 37.26 ; 59.95
451.0 ; 93.0 ; 192.0537109375 ; 59.54 ; 58.52
846.0 ; 176.0 ; 6505.548828125 ; 23.46 ; 70.47
420.0 ; 30.0 ; 4037.15625 ; 62.41 ; 70.57
57.0 ; 3.0 ; 28.8349609375 ; 93.82 ; 64.84
279.0 ; 43.0 ; 168.2265625 ; 77.88 ; 60.69
45.0 ; 10.0 ; 974.7421875 ; 88.89 ; 75.41
119.0 ; 68.0 ; 11472.0126953125 ; 63.32 ; 74.47
1663.0 ; 156.0 ; 1979.8369140625 ; 18.37 ; 42.27
362.0 ; 92.0 ; 399.9482421875 ; 62.47 ; 43.65
111.0 ; 21.0 ; 164.490234375 ; 87.84 ; 55.56
2011.0 ; 194.0 ; 2076.3115234375 ; 14.12 ; 42.57
3076.0 ; 79.0 ; 946.75390625 ; 29.75 ; 66.86
2084.0 ; 125.0 ; 4371.4130859375 ; 15.29 ; 53.93
796.0 ; 255.0 ; 312.037109375 ; 35.24 ; 48.99
450.0 ; 65.0 ; 1706.3994140625 ; 57.91 ; 62.62
502.0 ; 189.0 ; 1363.9248046875 ; 41.75 ; 58.96
827.0 ; 286.0 ; 1423.6240234375 ; 28.06 ; 57.19
3775.0 ; 224.0 ; 2289.0791015625 ; 10.87 ; 55.46
402.0 ; 40.0 ; 161.7333984375 ; 73.47 ; 59.95
923.0 ; 184.0 ; 1215.51953125 ; 29.37 ; 48.64
54.0 ; 3.0 ; 20.1123046875 ; 94.14 ; 64.54
1593.0 ; 489.0 ; 1220.74609375 ; 17.49 ; 38.27
4807.0 ; 288.0 ; 3015.6171875 ; 8.09 ; 49.78
2460.0 ; 620.0 ; 2514.08203125 ; 8.98 ; 41.63
1049.0 ; 403.0 ; 3462.7373046875 ; 17.91 ; 65.73
2589.0 ; 276.0 ; 3540.8349609375 ; 7.46 ; 49.78
723.0 ; 30.0 ; 538.462890625 ; 61.37 ; 52.74
1195.0 ; 284.0 ; 940.05859375 ; 23.14 ; 50.86
84.0 ; 13.0 ; 19.41015625 ; 90.72 ; 72.30
844.0 ; 72.0 ; 1673.9208984375 ; 42.80 ; 53.78
295.0 ; 20.0 ; 269.63671875 ; 81.19 ; 35.51
204.0 ; 33.0 ; 227.0048828125 ; 82.44 ; 43.90
629.0 ; 46.0 ; 2161.8935546875 ; 53.92 ; 65.78
58.0 ; 8.0 ; 173.0107421875 ; 92.28 ; 64.49
856.0 ; 266.0 ; 894.8505859375 ; 30.26 ; 39.36
689.0 ; 59.0 ; 2462.1669921875 ; 47.99 ; 65.78
1151.0 ; 134.0 ; 1691.14453125 ; 26.62 ; 55.46
1003.0 ; 17.0 ; 360.59375 ; 57.56 ; 64.54
602.0 ; 110.0 ; 649.1845703125 ; 48.42 ; 35.80
1284.0 ; 207.0 ; 4004.30078125 ; 15.43 ; 67.90
2922.0 ; 698.0 ; 396.91796875 ; 17.74 ; 69.19
148.0 ; 17.0 ; 265.3603515625 ; 86.92 ; 56.00
24.0 ; 3.0 ; 87.5537109375 ; 95.60 ; 62.47
476.0 ; 17.0 ; 787.517578125 ; 71.31 ; 62.02
63.0 ; 4.0 ; 787.2685546875 ; 89.13 ; 71.31
2730.0 ; 77.0 ; 5253.111328125 ; 21.14 ; 55.46
4128.0 ; 355.0 ; 6831.36328125 ; 5.34 ; 49.98
5576.0 ; 45.0 ; 7599.8740234375 ; 27.74 ; 56.89
356.0 ; 1.0 ; 24.87109375 ; 83.29 ; 75.60
314.0 ; 51.0 ; 919.7998046875 ; 70.63 ; 64.49
3463.0 ; 117.0 ; 5821.0791015625 ; 14.03 ; 54.27
108.0 ; 11.0 ; 462.5615234375 ; 87.95 ; 70.17
3201.0 ; 845.0 ; 2439.10546875 ; 8.97 ; 55.16
629.0 ; 50.0 ; 4862.087890625 ; 49.21 ; 70.77
339.0 ; 24.0 ; 160.6943359375 ; 79.22 ; 57.28
43.0 ; 2.0 ; 1054.412109375 ; 89.61 ; 75.41
176.0 ; 7.0 ; 27.65625 ; 88.64 ; 65.98
4124.0 ; 30.0 ; 7560.5185546875 ; 30.88 ; 61.78
999.0 ; 177.0 ; 6641.1005859375 ; 19.96 ; 68.49
247.0 ; 2.0 ; 25.5390625 ; 86.82 ; 70.52
177.0 ; 1.0 ; 414.7978515625 ; 88.07 ; 56.15
204.0 ; 50.0 ; 795.072265625 ; 75.68 ; 61.93
1027.0 ; 180.0 ; 572.4365234375 ; 30.82 ; 72.49
4.0 ; 1.0 ; 4.50390625 ; 98.11 ; 51.06
613.0 ; 111.0 ; 528.810546875 ; 48.55 ; 44.00
5337.0 ; 30.0 ; 3153.142578125 ; 33.62 ; 60.40
5849.0 ; 316.0 ; 19910.03515625 ; 4.92 ; 65.78
564.0 ; 43.0 ; 364.302734375 ; 65.17 ; 45.53
3310.0 ; 502.0 ; 3801.33203125 ; 6.95 ; 43.90
665.0 ; 156.0 ; 11313.3154296875 ; 29.65 ; 79.65
1513.0 ; 323.0 ; 4412.1875 ; 11.08 ; 66.96
232.0 ; 60.0 ; 886.77734375 ; 71.86 ; 60.59
614.0 ; 117.0 ; 1866.359375 ; 41.32 ; 61.09
228.0 ; 87.0 ; 1248.6767578125 ; 64.24 ; 70.62
739.0 ; 281.0 ; 1732.0205078125 ; 29.30 ; 66.02
192.0 ; 34.0 ; 663.787109375 ; 80.38 ; 65.83
59.0 ; 6.0 ; 545.7578125 ; 90.56 ; 70.57
678.0 ; 102.0 ; 761.59765625 ; 46.33 ; 43.90
3402.0 ; 17.0 ; 1004.4169921875 ; 42.65 ; 60.89
79.0 ; 8.0 ; 157.697265625 ; 90.72 ; 53.38
1854.0 ; 103.0 ; 3358.5458984375 ; 20.21 ; 53.83
589.0 ; 107.0 ; 1898.765625 ; 43.52 ; 64.49
3072.0 ; 610.0 ; 1659.05078125 ; 11.47 ; 71.51
1258.0 ; 90.0 ; 2414.6259765625 ; 29.16 ; 53.78
588.0 ; 170.0 ; 8839.2587890625 ; 31.40 ; 77.38
1868.0 ; 256.0 ; 709.5390625 ; 19.04 ; 60.69
82.0 ; 38.0 ; 1938.33203125 ; 77.10 ; 77.48
904.0 ; 184.0 ; 4150.658203125 ; 22.90 ; 69.23
463.0 ; 71.0 ; 2050.236328125 ; 54.80 ; 70.17
613.0 ; 106.0 ; 1497.505859375 ; 44.31 ; 59.90
1104.0 ; 180.0 ; 2005.7236328125 ; 22.85 ; 58.72
984.0 ; 242.0 ; 1999.37890625 ; 23.11 ; 62.77
342.0 ; 69.0 ; 12076.056640625 ; 55.06 ; 77.63
2174.0 ; 196.0 ; 2873.46875 ; 11.54 ; 52.25
1097.0 ; 275.0 ; 2843.0498046875 ; 18.19 ; 61.98
353.0 ; 47.0 ; 1786.7177734375 ; 66.01 ; 70.86
80.0 ; 12.0 ; 18.8037109375 ; 90.97 ; 70.72
830.0 ; 155.0 ; 687.44140625 ; 36.15 ; 39.90
56.0 ; 14.0 ; 2019.447265625 ; 83.04 ; 77.63
1861.0 ; 329.0 ; 15521.3466796875 ; 7.23 ; 70.77
520.0 ; 28.0 ; 2545.580078125 ; 60.81 ; 69.33
788.0 ; 125.0 ; 282.4697265625 ; 42.35 ; 56.40
1736.0 ; 45.0 ; 3207.296875 ; 33.40 ; 61.78
787.0 ; 286.0 ; 6436.4990234375 ; 22.06 ; 70.07
1136.0 ; 171.0 ; 7429.2177734375 ; 17.55 ; 68.49
263.0 ; 18.0 ; 777.0869140625 ; 80.05 ; 65.38
295.0 ; 20.0 ; 269.634765625 ; 81.19 ; 35.51
882.0 ; 13.0 ; 45.7978515625 ; 62.42 ; 75.60
139.0 ; 12.0 ; 845.744140625 ; 84.81 ; 65.68
598.0 ; 193.0 ; 2177.771484375 ; 34.84 ; 62.02
34.0 ; 4.0 ; 2443.498046875 ; 84.66 ; 74.47
1185.0 ; 148.0 ; 971.90625 ; 28.06 ; 53.09
2407.0 ; 111.0 ; 11345.251953125 ; 14.42 ; 69.33
392.0 ; 71.0 ; 26832.453125 ; 52.44 ; 74.47
1874.0 ; 410.0 ; 378.337890625 ; 20.20 ; 60.64
674.0 ; 175.0 ; 1053.0458984375 ; 37.50 ; 51.56
78.0 ; 25.0 ; 1162.9921875 ; 82.93 ; 79.65
37.0 ; 2.0 ; 43.75390625 ; 95.29 ; 42.37
528.0 ; 41.0 ; 1321.1201171875 ; 61.99 ; 62.17
5872.0 ; 1302.0 ; 1990.123046875 ; 9.99 ; 60.20
84.0 ; 13.0 ; 19.31640625 ; 90.72 ; 72.30
3380.0 ; 230.0 ; 2284.7041015625 ; 10.75 ; 50.67
602.0 ; 136.0 ; 696.1181640625 ; 44.93 ; 49.19
824.0 ; 44.0 ; 794.2109375 ; 54.16 ; 39.11
698.0 ; 68.0 ; 330.20703125 ; 54.66 ; 59.26
527.0 ; 31.0 ; 369.4189453125 ; 69.04 ; 50.67
1775.0 ; 36.0 ; 674.7646484375 ; 43.71 ; 65.33
1115.0 ; 9.0 ; 733.72265625 ; 54.61 ; 55.11
92.0 ; 17.0 ; 1068.759765625 ; 84.32 ; 71.31
2928.0 ; 100.0 ; 5851.3203125 ; 16.52 ; 53.93
502.0 ; 47.0 ; 63.30078125 ; 68.22 ; 71.06
837.0 ; 171.0 ; 5938.435546875 ; 24.12 ; 70.47
2007.0 ; 519.0 ; 8828.6474609375 ; 6.63 ; 66.47
84.0 ; 13.0 ; 19.3330078125 ; 90.72 ; 72.30
586.0 ; 55.0 ; 1413.0068359375 ; 56.04 ; 62.86
907.0 ; 241.0 ; 18220.15234375 ; 19.33 ; 79.65
40.0 ; 2.0 ; 23.6064453125 ; 95.25 ; 60.69
513.0 ; 134.0 ; 1051.66015625 ; 46.67 ; 68.49
935.0 ; 16.0 ; 657.125 ; 57.53 ; 60.40
911.0 ; 28.0 ; 620.037109375 ; 56.24 ; 57.09
486.0 ; 13.0 ; 560.572265625 ; 72.74 ; 43.36
80.0 ; 8.0 ; 67.4951171875 ; 91.20 ; 52.35
348.0 ; 84.0 ; 1494.2919921875 ; 58.98 ; 66.47
2201.0 ; 209.0 ; 3065.232421875 ; 10.63 ; 49.78
604.0 ; 93.0 ; 581.328125 ; 51.45 ; 39.51
529.0 ; 121.0 ; 2527.44921875 ; 42.19 ; 69.23
583.0 ; 125.0 ; 4399.9033203125 ; 37.07 ; 70.47
2369.0 ; 67.0 ; 1446.4150390625 ; 30.30 ; 56.05
295.0 ; 20.0 ; 269.6435546875 ; 81.19 ; 35.51
511.0 ; 18.0 ; 270.779296875 ; 72.47 ; 51.06
3231.0 ; 510.0 ; 2363.71875 ; 9.32 ; 61.63
88.0 ; 36.0 ; 5165.474609375 ; 72.69 ; 74.47
1217.0 ; 55.0 ; 1462.35546875 ; 40.49 ; 50.86
483.0 ; 45.0 ; 1755.2724609375 ; 61.11 ; 68.79
701.0 ; 163.0 ; 9331.869140625 ; 27.98 ; 77.38
797.0 ; 107.0 ; 2462.4599609375 ; 35.18 ; 67.90
824.0 ; 49.0 ; 3680.642578125 ; 44.39 ; 70.17
1427.0 ; 203.0 ; 1120.5 ; 21.18 ; 51.70
18.0 ; 7.0 ; 331.8154296875 ; 94.18 ; 79.65
1442.0 ; 556.0 ; 1423.8623046875 ; 17.68 ; 45.53
725.0 ; 94.0 ; 1633.7138671875 ; 41.97 ; 78.72
506.0 ; 106.0 ; 2455.19140625 ; 45.32 ; 69.23
95.0 ; 8.0 ; 32.9619140625 ; 90.96 ; 66.02
2526.0 ; 429.0 ; 5954.451171875 ; 5.59 ; 64.79
429.0 ; 112.0 ; 398.267578125 ; 56.44 ; 65.78
214.0 ; 7.0 ; 2059.2138671875 ; 77.76 ; 70.57
335.0 ; 11.0 ; 491.7255859375 ; 79.74 ; 52.99
480.0 ; 52.0 ; 1582.6650390625 ; 60.23 ; 67.41
1245.0 ; 515.0 ; 7591.7998046875 ; 12.44 ; 65.83
793.0 ; 26.0 ; 867.1982421875 ; 58.25 ; 41.93
1061.0 ; 21.0 ; 224.1240234375 ; 56.42 ; 66.91
1451.0 ; 203.0 ; 12383.30859375 ; 11.84 ; 70.77
922.0 ; 112.0 ; 2550.9912109375 ; 31.16 ; 64.49
108.0 ; 24.0 ; 646.1044921875 ; 84.94 ; 67.06
22.0 ; 1.0 ; 269.7421875 ; 95.74 ; 71.31
2485.0 ; 169.0 ; 1633.501953125 ; 15.14 ; 55.90
110.0 ; 14.0 ; 342.2890625 ; 88.14 ; 67.90
84.0 ; 13.0 ; 19.3515625 ; 90.72 ; 72.30
1798.0 ; 143.0 ; 3224.095703125 ; 15.69 ; 56.00
694.0 ; 87.0 ; 840.5966796875 ; 48.04 ; 54.52
141.0 ; 4.0 ; 296.375 ; 88.72 ; 53.93
84.0 ; 13.0 ; 19.3505859375 ; 90.72 ; 72.30
127.0 ; 11.0 ; 427.5859375 ; 87.57 ; 67.41
2323.0 ; 326.0 ; 28048.078125 ; 5.48 ; 71.31
423.0 ; 26.0 ; 449.603515625 ; 73.89 ; 38.86
392.0 ; 24.0 ; 449.1650390625 ; 75.55 ; 42.37
238.0 ; 31.0 ; 128.4169921875 ; 82.13 ; 70.81
800.0 ; 36.0 ; 1365.4521484375 ; 53.66 ; 54.27
955.0 ; 9.0 ; 88.1015625 ; 60.98 ; 73.19
66.0 ; 1.0 ; 14.8671875 ; 94.06 ; 66.91
151.0 ; 15.0 ; 377.4775390625 ; 86.61 ; 62.86
752.0 ; 215.0 ; 3316.9326171875 ; 26.61 ; 66.47
755.0 ; 74.0 ; 492.8046875 ; 50.71 ; 45.23
317.0 ; 46.0 ; 626.6767578125 ; 73.29 ; 61.14
1095.0 ; 58.0 ; 33880.65625 ; 34.13 ; 77.63
1500.0 ; 254.0 ; 747.4599609375 ; 21.33 ; 72.59
916.0 ; 229.0 ; 1789.955078125 ; 25.57 ; 56.69
322.0 ; 92.0 ; 4712.3486328125 ; 52.52 ; 77.38
119.0 ; 66.0 ; 11081.5458984375 ; 63.80 ; 74.47
3520.0 ; 520.0 ; 3464.390625 ; 7.32 ; 35.46
407.0 ; 56.0 ; 1747.671875 ; 61.73 ; 68.30
84.0 ; 13.0 ; 19.361328125 ; 90.72 ; 72.30
1421.0 ; 612.0 ; 2186.64453125 ; 15.16 ; 42.52
148.0 ; 33.0 ; 487.4052734375 ; 82.97 ; 64.49
1222.0 ; 125.0 ; 7854.271484375 ; 20.10 ; 66.17
1627.0 ; 373.0 ; 1935.41015625 ; 14.38 ; 43.16
1774.0 ; 197.0 ; 3457.224609375 ; 12.18 ; 62.62
1022.0 ; 70.0 ; 2071.7119140625 ; 37.95 ; 53.78
1086.0 ; 275.0 ; 8489.1484375 ; 14.97 ; 70.47
2175.0 ; 164.0 ; 1852.251953125 ; 15.81 ; 39.60
1529.0 ; 395.0 ; 1858.7763671875 ; 15.34 ; 47.31
301.0 ; 47.0 ; 413.2646484375 ; 74.86 ; 45.78
1508.0 ; 155.0 ; 2797.2958984375 ; 17.54 ; 65.78
5411.0 ; 1233.0 ; 6732.083984375 ; 4.96 ; 48.44
1176.0 ; 44.0 ; 7595.0322265625 ; 36.44 ; 66.17
310.0 ; 1.0 ; 47.0712890625 ; 85.07 ; 65.98
417.0 ; 27.0 ; 478.0009765625 ; 73.80 ; 45.88
67.0 ; 15.0 ; 45.26171875 ; 91.29 ; 51.70
2995.0 ; 271.0 ; 3006.68359375 ; 8.33 ; 49.48
1892.0 ; 336.0 ; 1858.71875 ; 13.04 ; 46.67
1965.0 ; 93.0 ; 1299.501953125 ; 27.11 ; 54.77
536.0 ; 98.0 ; 3119.8720703125 ; 44.15 ; 65.48
3001.0 ; 37.0 ; 5803.0244140625 ; 30.08 ; 55.46
2881.0 ; 33.0 ; 963.0439453125 ; 40.05 ; 64.94
876.0 ; 37.0 ; 503.958984375 ; 55.97 ; 60.40
878.0 ; 30.0 ; 1454.2578125 ; 52.39 ; 62.02
1444.0 ; 298.0 ; 2036.5703125 ; 15.49 ; 59.36
579.0 ; 55.0 ; 2543.9755859375 ; 52.65 ; 70.17
238.0 ; 111.0 ; 1283.7626953125 ; 59.73 ; 70.62
823.0 ; 185.0 ; 4444.5810546875 ; 24.65 ; 64.74
84.0 ; 13.0 ; 19.349609375 ; 90.72 ; 72.30
1786.0 ; 237.0 ; 993.478515625 ; 18.29 ; 67.21
51.0 ; 18.0 ; 357.869140625 ; 90.61 ; 69.83
1352.0 ; 86.0 ; 3679.6416015625 ; 26.73 ; 65.38
511.0 ; 155.0 ; 972.2001953125 ; 45.31 ; 70.37
2257.0 ; 385.0 ; 4697.7900390625 ; 7.08 ; 58.07
5321.0 ; 1844.0 ; 7243.11328125 ; 4.52 ; 42.86
653.0 ; 77.0 ; 362.15625 ; 54.06 ; 62.32
768.0 ; 242.0 ; 154.3037109375 ; 37.06 ; 56.00
654.0 ; 18.0 ; 397.8115234375 ; 66.47 ; 56.05
22.0 ; 5.0 ; 149.5673828125 ; 95.09 ; 68.49
84.0 ; 13.0 ; 19.2998046875 ; 90.72 ; 72.30
500.0 ; 35.0 ; 1089.76171875 ; 65.52 ; 66.22
1121.0 ; 152.0 ; 1375.650390625 ; 26.77 ; 55.80
23.0 ; 10.0 ; 8241.296875 ; 80.25 ; 74.47
1924.0 ; 466.0 ; 17453.20703125 ; 6.93 ; 70.77
206.0 ; 37.0 ; 329.4033203125 ; 81.07 ; 57.04
1379.0 ; 241.0 ; 6408.5693359375 ; 12.29 ; 69.23
273.0 ; 11.0 ; 446.16015625 ; 82.48 ; 63.90
1069.0 ; 115.0 ; 3580.341796875 ; 26.05 ; 67.41
463.0 ; 49.0 ; 937.9033203125 ; 64.72 ; 53.38
60.0 ; 5.0 ; 64.6953125 ; 93.09 ; 48.25
533.0 ; 64.0 ; 444.8740234375 ; 60.94 ; 55.16
295.0 ; 19.0 ; 255.349609375 ; 81.42 ; 39.60
2236.0 ; 119.0 ; 9898.876953125 ; 13.97 ; 70.17
2012.0 ; 378.0 ; 9151.48046875 ; 6.67 ; 69.23
116.0 ; 18.0 ; 330.3154296875 ; 87.39 ; 66.77
583.0 ; 49.0 ; 1497.2099609375 ; 57.22 ; 62.17
550.0 ; 18.0 ; 266.5830078125 ; 70.93 ; 66.32
1906.0 ; 141.0 ; 3150.0087890625 ; 15.59 ; 57.73
2333.0 ; 649.0 ; 3127.484375 ; 8.30 ; 44.25
496.0 ; 48.0 ; 725.724609375 ; 64.74 ; 60.64
2671.0 ; 476.0 ; 2029.994140625 ; 10.26 ; 48.64
751.0 ; 7.0 ; 87.9853515625 ; 66.42 ; 69.68
500.0 ; 51.0 ; 423.5390625 ; 65.50 ; 46.42
337.0 ; 17.0 ; 476.7626953125 ; 78.89 ; 55.75
1558.0 ; 84.0 ; 3249.921875 ; 25.76 ; 53.93
1377.0 ; 19.0 ; 473.6455078125 ; 51.12 ; 65.19
2928.0 ; 751.0 ; 6766.435546875 ; 5.18 ; 55.51
36.0 ; 13.0 ; 1349.6513671875 ; 87.13 ; 74.47
1107.0 ; 260.0 ; 1416.5224609375 ; 22.63 ; 49.53
114.0 ; 7.0 ; 580.53125 ; 87.65 ; 65.68
734.0 ; 301.0 ; 1079.044921875 ; 32.36 ; 42.12
2500.0 ; 194.0 ; 2625.2744140625 ; 11.03 ; 40.69
1127.0 ; 115.0 ; 320.619140625 ; 36.15 ; 62.07
623.0 ; 118.0 ; 1227.541015625 ; 43.53 ; 57.38
89.0 ; 55.0 ; 9276.1142578125 ; 67.32 ; 74.47
442.0 ; 149.0 ; 2341.6142578125 ; 43.28 ; 70.62
182.0 ; 3.0 ; 420.8525390625 ; 86.90 ; 56.15
86.0 ; 16.0 ; 228.6650390625 ; 89.11 ; 67.46
1961.0 ; 75.0 ; 24768.90625 ; 22.47 ; 71.31
476.0 ; 5.0 ; 402.1318359375 ; 75.02 ; 49.93
1231.0 ; 88.0 ; 2683.0458984375 ; 29.27 ; 66.22
109.0 ; 20.0 ; 1351.953125 ; 81.93 ; 71.31
270.0 ; 39.0 ; 1423.03125 ; 72.65 ; 65.68
271.0 ; 27.0 ; 2851.06640625 ; 70.70 ; 71.31
2368.0 ; 310.0 ; 24612.634765625 ; 5.33 ; 70.17
740.0 ; 19.0 ; 185.0869140625 ; 64.55 ; 68.30
46.0 ; 4.0 ; 109.9150390625 ; 94.17 ; 67.75
712.0 ; 106.0 ; 2778.259765625 ; 37.18 ; 61.93
1799.0 ; 348.0 ; 2909.8212890625 ; 10.75 ; 57.04
119.0 ; 67.0 ; 11272.716796875 ; 63.56 ; 74.47
301.0 ; 13.0 ; 247.923828125 ; 82.14 ; 67.56
413.0 ; 72.0 ; 1061.8681640625 ; 60.78 ; 59.90
1907.0 ; 16.0 ; 521.9765625 ; 47.55 ; 60.89
1515.0 ; 323.0 ; 4377.201171875 ; 11.09 ; 66.96
1669.0 ; 46.0 ; 943.0966796875 ; 40.82 ; 55.41
