dom ; request ; size ; historical ; random_projection ;
1942.0 ; 48.0 ; 1489.8974609375 ; 36.22 ; 60.45
339.0 ; 15.0 ; 141.8916015625 ; 80.81 ; 58.43
2218.0 ; 122.0 ; 4853.9716796875 ; 14.85 ; 35.25
102.0 ; 4.0 ; 273.68359375 ; 90.00 ; 64.10
96.0 ; 13.0 ; 56.1787109375 ; 90.15 ; 22.97
496.0 ; 102.0 ; 3202.3408203125 ; 44.99 ; 16.88
51.0 ; 2.0 ; 302.11328125 ; 93.06 ; 90.29
66.0 ; 1.0 ; 15.029296875 ; 94.06 ; 81.83
1609.0 ; 196.0 ; 7656.5234375 ; 11.12 ; 7.71
81.0 ; 25.0 ; 2196.9970703125 ; 78.85 ; 85.21
1461.0 ; 86.0 ; 2778.3759765625 ; 26.84 ; 88.57
1520.0 ; 324.0 ; 4397.6337890625 ; 11.04 ; 7.37
1999.0 ; 27.0 ; 1785.10546875 ; 39.23 ; 80.81
445.0 ; 43.0 ; 1060.873046875 ; 66.28 ; 99.47
1208.0 ; 97.0 ; 2415.6640625 ; 28.58 ; 98.70
3280.0 ; 370.0 ; 24224.990234375 ; 4.89 ; 11.21
1802.0 ; 190.0 ; 38863.80859375 ; 9.76 ; 11.16
578.0 ; 81.0 ; 5281.244140625 ; 43.74 ; 41.33
753.0 ; 13.0 ; 296.03125 ; 64.54 ; 98.48
119.0 ; 66.0 ; 11057.1943359375 ; 63.80 ; 91.05
