dom ; request ; size ; historical ; lsh_knn
261.0 ; 59.0 ; 2399.8926 ; 65.05 ; 71.54
743.0 ; 73.0 ; 1241.8848 ; 47.31 ; 58.58
148.0 ; 47.0 ; 1957.8438 ; 73.05 ; 72.29
961.0 ; 265.0 ; 3347.8555 ; 20.20 ; 65.79
1278.0 ; 71.0 ; 7850.0586 ; 28.56 ; 68.74
3607.0 ; 27.0 ; 1539.999 ; 38.41 ; 61.58
785.0 ; 71.0 ; 1012.2178 ; 47.69 ; 54.26
313.0 ; 4.0 ; 65.70703 ; 83.75 ; 68.28
959.0 ; 92.0 ; 1928.3389 ; 35.20 ; 61.55
2272.0 ; 672.0 ; 3413.0137 ; 8.07 ; 52.86
847.0 ; 139.0 ; 20501.625 ; 25.64 ; 72.28
3977.0 ; 86.0 ; 2141.792 ; 23.33 ; 61.28
367.0 ; 66.0 ; 1753.4541 ; 61.02 ; 68.75
157.0 ; 52.0 ; 1291.5479 ; 74.23 ; 70.95
202.0 ; 35.0 ; 49.9541 ; 83.06 ; 64.17
742.0 ; 93.0 ; 3393.164 ; 37.40 ; 68.72
504.0 ; 46.0 ; 1812.3916 ; 59.80 ; 66.86
1055.0 ; 56.0 ; 10107.858 ; 35.41 ; 70.38
673.0 ; 184.0 ; 1811.3799 ; 33.77 ; 62.89
5292.0 ; 1073.0 ; 5922.2188 ; 5.29 ; 48.05
1381.0 ; 309.0 ; 1802.8164 ; 16.97 ; 51.58
1912.0 ; 138.0 ; 11535.928 ; 12.96 ; 69.16
439.0 ; 96.0 ; 1111.2871 ; 54.67 ; 62.86
454.0 ; 73.0 ; 2627.7822 ; 53.30 ; 69.38
482.0 ; 91.0 ; 244.09473 ; 58.35 ; 57.44
59.0 ; 6.0 ; 567.4424 ; 90.44 ; 70.52
56.0 ; 126.0 ; 6581.4873 ; 56.84 ; 72.51
3748.0 ; 216.0 ; 15411.747 ; 6.39 ; 68.29
1917.0 ; 81.0 ; 833.2207 ; 32.01 ; 62.73
2516.0 ; 120.0 ; 3167.8545 ; 15.81 ; 53.98
54.0 ; 4.0 ; 253.9375 ; 92.77 ; 69.71
1255.0 ; 268.0 ; 12495.189 ; 12.57 ; 72.12
762.0 ; 147.0 ; 2877.0352 ; 30.57 ; 66.88
1183.0 ; 210.0 ; 508.48926 ; 27.24 ; 60.14
1348.0 ; 114.0 ; 3183.3682 ; 22.84 ; 63.71
2062.0 ; 419.0 ; 2840.4092 ; 9.86 ; 52.86
484.0 ; 37.0 ; 2946.8525 ; 59.76 ; 69.75
314.0 ; 118.0 ; 1018.2871 ; 57.12 ; 64.29
2709.0 ; 5.0 ; 549.7822 ; 46.73 ; 67.55
782.0 ; 9.0 ; 346.3662 ; 63.99 ; 61.74
134.0 ; 5.0 ; 279.73145 ; 88.89 ; 62.55
515.0 ; 73.0 ; 1228.6357 ; 55.46 ; 62.65
1208.0 ; 175.0 ; 984.33594 ; 25.81 ; 50.88
6825.0 ; 357.0 ; 999.43164 ; 14.63 ; 70.20
589.0 ; 91.0 ; 1471.0752 ; 47.84 ; 63.58
987.0 ; 198.0 ; 2519.3389 ; 22.81 ; 63.00
603.0 ; 103.0 ; 409.68457 ; 50.70 ; 52.44
71.0 ; 27.0 ; 4691.75 ; 75.46 ; 72.85
1927.0 ; 123.0 ; 300.29688 ; 28.03 ; 69.35
1745.0 ; 471.0 ; 5363.7646 ; 8.68 ; 64.15
392.0 ; 74.0 ; 5221.0703 ; 52.85 ; 73.30
643.0 ; 117.0 ; 926.64746 ; 44.49 ; 54.99
4007.0 ; 1158.0 ; 16470.98 ; 4.56 ; 67.20
1542.0 ; 171.0 ; 2456.7363 ; 16.87 ; 57.67
774.0 ; 59.0 ; 73.05859 ; 55.79 ; 70.62
1112.0 ; 342.0 ; 4635.5645 ; 15.76 ; 67.02
1502.0 ; 62.0 ; 1473.7588 ; 35.65 ; 49.23
1989.0 ; 28.0 ; 502.32812 ; 45.29 ; 68.49
678.0 ; 272.0 ; 1069.3457 ; 34.39 ; 52.08
43.0 ; 1.0 ; 8.972656 ; 96.01 ; 68.94
1912.0 ; 111.0 ; 2676.4492 ; 19.99 ; 56.08
1636.0 ; 138.0 ; 829.36816 ; 25.18 ; 59.90
868.0 ; 55.0 ; 1411.6523 ; 47.32 ; 58.21
59.0 ; 6.0 ; 543.01855 ; 90.57 ; 70.37
1431.0 ; 157.0 ; 6993.5645 ; 14.92 ; 69.29
1211.0 ; 98.0 ; 1445.8662 ; 31.59 ; 51.96
6231.0 ; 579.0 ; 1067.919 ; 14.18 ; 67.85
93.0 ; 8.0 ; 251.96289 ; 89.86 ; 64.91
73.0 ; 15.0 ; 402.12793 ; 88.92 ; 69.08
2099.0 ; 247.0 ; 1496.541 ; 14.45 ; 53.93
641.0 ; 50.0 ; 203.71094 ; 61.48 ; 64.78
4504.0 ; 312.0 ; 5201.7607 ; 5.94 ; 51.10
4723.0 ; 526.0 ; 2958.9385 ; 8.07 ; 56.37
606.0 ; 10.0 ; 439.6494 ; 69.08 ; 56.44
1163.0 ; 51.0 ; 778.874 ; 45.70 ; 57.26
9031.0 ; 4.0 ; 513.8545 ; 47.03 ; 71.77
59.0 ; 6.0 ; 545.4365 ; 90.56 ; 70.37
70.0 ; 26.0 ; 12383.85 ; 74.41 ; 72.15
3825.0 ; 696.0 ; 13528.988 ; 4.78 ; 66.79
2295.0 ; 71.0 ; 1762.0225 ; 28.39 ; 55.19
1590.0 ; 50.0 ; 431.97852 ; 43.22 ; 67.11
884.0 ; 130.0 ; 600.876 ; 37.54 ; 53.97
521.0 ; 75.0 ; 1050.6318 ; 55.70 ; 61.20
2169.0 ; 133.0 ; 1610.5352 ; 19.34 ; 54.07
358.0 ; 24.0 ; 362.55078 ; 77.45 ; 47.22
1675.0 ; 258.0 ; 2752.331 ; 12.50 ; 56.98
661.0 ; 4.0 ; 45.424805 ; 69.95 ; 71.22
374.0 ; 134.0 ; 281.65918 ; 56.61 ; 46.96
3675.0 ; 1038.0 ; 6485.4854 ; 5.14 ; 57.02
962.0 ; 208.0 ; 1844.7217 ; 24.80 ; 58.90
7528.0 ; 839.0 ; 3254.3467 ; 7.45 ; 61.48
1821.0 ; 127.0 ; 8357.759 ; 14.48 ; 69.66
918.0 ; 131.0 ; 11960.898 ; 24.78 ; 71.48
557.0 ; 62.0 ; 1945.6953 ; 53.43 ; 66.92
70.0 ; 33.0 ; 12841.841 ; 73.11 ; 72.15
2709.0 ; 610.0 ; 22134.785 ; 4.79 ; 70.92
59.0 ; 6.0 ; 576.02246 ; 90.39 ; 70.59
1120.0 ; 117.0 ; 1945.3721 ; 28.27 ; 58.75
1505.0 ; 149.0 ; 3529.2705 ; 16.88 ; 63.49
344.0 ; 75.0 ; 463.1963 ; 66.29 ; 52.00
957.0 ; 62.0 ; 1034.7959 ; 45.42 ; 48.81
1283.0 ; 159.0 ; 5926.0283 ; 16.78 ; 68.60
3957.0 ; 23.0 ; 7558.9854 ; 32.15 ; 59.15
1617.0 ; 64.0 ; 7608.836 ; 27.08 ; 67.40
2719.0 ; 87.0 ; 4119.795 ; 19.85 ; 58.06
828.0 ; 114.0 ; 1862.8516 ; 35.05 ; 62.03
2095.0 ; 160.0 ; 1797.7324 ; 16.60 ; 51.87
8810.0 ; 28.0 ; 11685.229 ; 31.07 ; 52.85
644.0 ; 93.0 ; 590.6006 ; 49.99 ; 48.02
1100.0 ; 12.0 ; 718.8799 ; 54.54 ; 56.42
397.0 ; 10.0 ; 1111.4219 ; 73.93 ; 63.62
40.0 ; 3.0 ; 185.83398 ; 94.22 ; 69.17
969.0 ; 84.0 ; 952.03125 ; 40.78 ; 48.53
752.0 ; 5.0 ; 492.27734 ; 64.58 ; 55.60
845.0 ; 221.0 ; 13394.303 ; 21.25 ; 73.62
1558.0 ; 72.0 ; 10356.507 ; 25.52 ; 69.08
2410.0 ; 253.0 ; 105374.67 ; 5.49 ; 71.65
127.0 ; 33.0 ; 1054.6611 ; 80.54 ; 70.81
1824.0 ; 417.0 ; 7684.716 ; 7.46 ; 67.94
325.0 ; 107.0 ; 179.60938 ; 62.60 ; 53.28
1322.0 ; 268.0 ; 10821.7295 ; 11.82 ; 71.20
54.0 ; 2.0 ; 58.350586 ; 94.05 ; 51.37
4835.0 ; 380.0 ; 6895.087 ; 5.31 ; 56.27
3726.0 ; 56.0 ; 4064.7275 ; 26.76 ; 51.95
537.0 ; 76.0 ; 1889.3047 ; 51.21 ; 66.47
1036.0 ; 72.0 ; 1135.9648 ; 41.02 ; 51.17
2795.0 ; 517.0 ; 5465.3525 ; 5.70 ; 59.52
3518.0 ; 929.0 ; 5728.4883 ; 5.43 ; 55.94
2050.0 ; 75.0 ; 24790.09 ; 22.14 ; 70.75
314.0 ; 35.0 ; 347.9004 ; 77.32 ; 50.63
3293.0 ; 814.0 ; 8321.394 ; 4.75 ; 63.01
572.0 ; 146.0 ; 1272.0918 ; 42.08 ; 60.96
1055.0 ; 173.0 ; 1191.165 ; 27.31 ; 48.68
1896.0 ; 149.0 ; 2844.6787 ; 15.38 ; 57.22
4111.0 ; 824.0 ; 2740.2441 ; 8.34 ; 53.24
858.0 ; 180.0 ; 167.46191 ; 36.56 ; 63.89
152.0 ; 43.0 ; 7303.3613 ; 68.54 ; 71.60
3253.0 ; 273.0 ; 7211.3516 ; 5.43 ; 62.71
128.0 ; 2.0 ; 13.104492 ; 90.86 ; 72.13
600.0 ; 15.0 ; 185.5586 ; 69.92 ; 66.38
283.0 ; 9.0 ; 15.151367 ; 84.60 ; 72.49
779.0 ; 87.0 ; 12190.387 ; 34.91 ; 71.16
255.0 ; 45.0 ; 2287.2627 ; 68.90 ; 71.31
25.0 ; 2.0 ; 40.3916 ; 95.95 ; 58.58
1166.0 ; 220.0 ; 7702.6943 ; 15.05 ; 70.65
1387.0 ; 264.0 ; 1126.5195 ; 20.21 ; 50.51
935.0 ; 18.0 ; 694.3076 ; 56.99 ; 55.20
1516.0 ; 101.0 ; 22980.027 ; 20.19 ; 71.15
850.0 ; 139.0 ; 4090.1436 ; 27.36 ; 68.85
595.0 ; 136.0 ; 4639.285 ; 35.22 ; 70.96
10.0 ; 1.0 ; 14.764648 ; 97.73 ; 56.11
64.0 ; 2.0 ; 111.09082 ; 92.84 ; 59.37
1228.0 ; 117.0 ; 7492.074 ; 21.15 ; 70.71
296.0 ; 30.0 ; 1951.2285 ; 71.42 ; 71.37
1412.0 ; 508.0 ; 1212.9033 ; 19.03 ; 44.05
3576.0 ; 34.0 ; 1214.0537 ; 38.59 ; 64.21
99.0 ; 2.0 ; 63.549805 ; 91.43 ; 58.48
1932.0 ; 428.0 ; 3791.126 ; 9.02 ; 58.67
148.0 ; 47.0 ; 1957.8438 ; 73.05 ; 72.29
321.0 ; 44.0 ; 1391.7959 ; 69.66 ; 68.19
40.0 ; 94.0 ; 808.708 ; 72.92 ; 70.39
1680.0 ; 36.0 ; 6775.6084 ; 33.37 ; 66.42
483.0 ; 48.0 ; 3262.0498 ; 56.84 ; 71.31
1154.0 ; 174.0 ; 4894.754 ; 18.10 ; 68.77
551.0 ; 192.0 ; 1269.165 ; 40.07 ; 59.49
1421.0 ; 223.0 ; 1235.9893 ; 20.19 ; 49.78
1097.0 ; 42.0 ; 273.94238 ; 51.56 ; 67.72
46.0 ; 2.0 ; 96.03223 ; 94.50 ; 62.16
1624.0 ; 180.0 ; 639.43066 ; 23.28 ; 62.60
1172.0 ; 122.0 ; 2027.335 ; 26.56 ; 58.24
2237.0 ; 190.0 ; 9804.706 ; 8.27 ; 68.34
59.0 ; 6.0 ; 569.2451 ; 90.43 ; 70.52
341.0 ; 134.0 ; 681.5371 ; 55.88 ; 58.18
2660.0 ; 442.0 ; 15903.875 ; 4.90 ; 70.05
145.0 ; 40.0 ; 7726.246 ; 69.27 ; 71.60
976.0 ; 296.0 ; 650.3545 ; 28.53 ; 50.50
1623.0 ; 239.0 ; 13641.186 ; 9.70 ; 71.56
4815.0 ; 431.0 ; 2044.624 ; 10.23 ; 62.10
618.0 ; 92.0 ; 2492.3584 ; 43.31 ; 68.03
378.0 ; 87.0 ; 595.77344 ; 61.67 ; 55.49
10.0 ; 1.0 ; 4.4003906 ; 97.79 ; 60.74
3786.0 ; 56.0 ; 4078.2686 ; 26.75 ; 52.25
1026.0 ; 32.0 ; 572.8867 ; 53.35 ; 59.41
1187.0 ; 28.0 ; 3853.1904 ; 41.39 ; 64.79
1492.0 ; 301.0 ; 3083.4795 ; 12.75 ; 60.15
113.0 ; 5.0 ; 499.23438 ; 88.38 ; 67.21
1280.0 ; 180.0 ; 2513.538 ; 18.94 ; 59.84
135.0 ; 25.0 ; 57.45703 ; 87.06 ; 59.32
489.0 ; 70.0 ; 67759.24 ; 48.40 ; 72.15
2160.0 ; 556.0 ; 2718.3242 ; 9.69 ; 49.14
8656.0 ; 2952.0 ; 2350.7998 ; 8.21 ; 59.03
779.0 ; 403.0 ; 3201.9678 ; 24.53 ; 66.31
634.0 ; 103.0 ; 1050.7109 ; 46.16 ; 58.02
1244.0 ; 193.0 ; 7290.658 ; 14.90 ; 69.68
1145.0 ; 65.0 ; 1105.3564 ; 40.92 ; 49.73
519.0 ; 54.0 ; 96.61621 ; 65.66 ; 67.78
548.0 ; 57.0 ; 2935.253 ; 52.57 ; 69.32
1845.0 ; 347.0 ; 2499.0928 ; 11.40 ; 52.08
48.0 ; 6.0 ; 656.13574 ; 90.93 ; 71.19
497.0 ; 195.0 ; 767.1924 ; 44.71 ; 52.30
101.0 ; 12.0 ; 7785.574 ; 75.52 ; 72.85
1648.0 ; 432.0 ; 383.1963 ; 21.55 ; 62.54
1179.0 ; 308.0 ; 1530.2354 ; 20.55 ; 50.59
1502.0 ; 44.0 ; 1113.6465 ; 41.64 ; 55.75
565.0 ; 80.0 ; 275.3506 ; 57.07 ; 59.32
4779.0 ; 71.0 ; 428.9668 ; 34.22 ; 72.60
789.0 ; 43.0 ; 2444.3848 ; 48.82 ; 66.35
2036.0 ; 55.0 ; 1154.1035 ; 35.76 ; 59.70
953.0 ; 28.0 ; 458.71875 ; 56.14 ; 62.08
1420.0 ; 386.0 ; 3488.9668 ; 12.80 ; 61.47
1241.0 ; 145.0 ; 814.7969 ; 28.32 ; 55.57
600.0 ; 26.0 ; 781.45996 ; 64.94 ; 54.66
782.0 ; 8.0 ; 237.35352 ; 64.65 ; 65.20
231.0 ; 3.0 ; 100.615234 ; 86.87 ; 62.77
1938.0 ; 6.0 ; 336.10156 ; 49.73 ; 68.34
580.0 ; 166.0 ; 1988.9941 ; 37.48 ; 65.82
1277.0 ; 436.0 ; 2372.6865 ; 16.39 ; 56.43
522.0 ; 71.0 ; 3068.042 ; 50.09 ; 70.32
1795.0 ; 146.0 ; 20781.305 ; 12.59 ; 70.94
819.0 ; 309.0 ; 1250.9805 ; 29.06 ; 52.77
1325.0 ; 463.0 ; 2654.1406 ; 15.20 ; 57.64
248.0 ; 1.0 ; 88.177734 ; 87.25 ; 63.65
771.0 ; 126.0 ; 170.81738 ; 43.23 ; 65.17
1917.0 ; 231.0 ; 5500.8438 ; 8.97 ; 65.19
882.0 ; 244.0 ; 7350.908 ; 20.11 ; 70.74
266.0 ; 117.0 ; 5331.502 ; 50.44 ; 73.52
5116.0 ; 514.0 ; 2385.917 ; 9.26 ; 60.32
1261.0 ; 203.0 ; 3352.0889 ; 16.57 ; 63.84
1191.0 ; 127.0 ; 1298.875 ; 28.45 ; 48.18
1256.0 ; 339.0 ; 5884.5244 ; 12.94 ; 67.92
381.0 ; 57.0 ; 872.667 ; 66.64 ; 62.55
2341.0 ; 145.0 ; 5386.217 ; 11.55 ; 63.36
1008.0 ; 259.0 ; 6284.49 ; 17.38 ; 70.21
849.0 ; 61.0 ; 2340.711 ; 43.16 ; 64.81
1058.0 ; 103.0 ; 3378.1074 ; 28.22 ; 66.31
59.0 ; 6.0 ; 574.8301 ; 90.40 ; 70.40
1201.0 ; 145.0 ; 20418.254 ; 18.21 ; 71.55
114.0 ; 59.0 ; 3178.621 ; 68.47 ; 74.06
27.0 ; 3.0 ; 287.50977 ; 94.42 ; 70.86
728.0 ; 230.0 ; 4772.1562 ; 25.66 ; 69.59
2327.0 ; 26.0 ; 599.39844 ; 43.89 ; 66.77
373.0 ; 134.0 ; 283.28516 ; 56.65 ; 47.02
6042.0 ; 121.0 ; 6606.589 ; 13.26 ; 50.67
15.0 ; 2.0 ; 6.3095703 ; 96.68 ; 60.82
4149.0 ; 491.0 ; 1655.8516 ; 11.54 ; 62.24
552.0 ; 118.0 ; 3676.9648 ; 39.83 ; 70.03
1441.0 ; 335.0 ; 1121.9443 ; 19.23 ; 47.53
1030.0 ; 60.0 ; 507.70605 ; 47.30 ; 60.39
586.0 ; 114.0 ; 511.09277 ; 49.22 ; 48.31
1153.0 ; 70.0 ; 1388.0498 ; 38.25 ; 53.14
1037.0 ; 191.0 ; 1960.083 ; 23.67 ; 59.44
2369.0 ; 55.0 ; 894.30664 ; 35.88 ; 64.91
2074.0 ; 492.0 ; 2584.1094 ; 10.32 ; 50.41
4280.0 ; 1157.0 ; 2125.7598 ; 9.64 ; 56.12
1769.0 ; 192.0 ; 1380.1719 ; 17.83 ; 53.26
1556.0 ; 74.0 ; 1956.5127 ; 30.71 ; 54.35
828.0 ; 170.0 ; 530.39453 ; 35.97 ; 53.78
3298.0 ; 42.0 ; 378.48535 ; 41.36 ; 71.07
1109.0 ; 49.0 ; 2095.373 ; 41.30 ; 61.21
96.0 ; 12.0 ; 258.60254 ; 89.22 ; 64.14
667.0 ; 27.0 ; 459.55078 ; 64.15 ; 55.99
597.0 ; 59.0 ; 19478.71 ; 46.97 ; 72.57
1330.0 ; 347.0 ; 2276.7217 ; 16.08 ; 55.83
276.0 ; 13.0 ; 630.1299 ; 81.11 ; 63.28
1296.0 ; 88.0 ; 4256.045 ; 26.40 ; 67.23
693.0 ; 42.0 ; 458.63574 ; 60.34 ; 56.63
1441.0 ; 124.0 ; 6686.1523 ; 18.07 ; 68.47
59.0 ; 6.0 ; 545.19824 ; 90.56 ; 70.37
136.0 ; 3.0 ; 14.755859 ; 90.48 ; 72.15
349.0 ; 39.0 ; 2179.2246 ; 66.74 ; 70.27
567.0 ; 99.0 ; 4329.8486 ; 41.41 ; 71.19
3511.0 ; 99.0 ; 3121.5254 ; 18.93 ; 52.39
867.0 ; 45.0 ; 2360.587 ; 46.49 ; 64.74
231.0 ; 66.0 ; 3009.8867 ; 63.30 ; 72.82
967.0 ; 195.0 ; 791.36035 ; 30.08 ; 49.73
339.0 ; 8.0 ; 1052.1904 ; 76.93 ; 64.50
853.0 ; 45.0 ; 974.0791 ; 52.20 ; 51.67
182.0 ; 2.0 ; 109.512695 ; 88.60 ; 57.55
556.0 ; 128.0 ; 1938.8262 ; 41.84 ; 66.29
1792.0 ; 344.0 ; 2270.9521 ; 12.21 ; 51.29
988.0 ; 147.0 ; 2189.873 ; 26.61 ; 61.50
3824.0 ; 319.0 ; 1657.4629 ; 11.61 ; 61.92
2065.0 ; 298.0 ; 517.84863 ; 18.81 ; 65.17
889.0 ; 146.0 ; 3828.3984 ; 26.04 ; 67.75
405.0 ; 38.0 ; 174.63867 ; 73.70 ; 61.32
2119.0 ; 657.0 ; 2275.2178 ; 10.81 ; 44.57
1332.0 ; 142.0 ; 4575.8125 ; 18.31 ; 66.46
352.0 ; 66.0 ; 668.4785 ; 66.84 ; 59.56
3180.0 ; 30.0 ; 8008.965 ; 30.75 ; 62.42
367.0 ; 42.0 ; 6773.367 ; 60.85 ; 71.55
2555.0 ; 145.0 ; 5281.796 ; 11.11 ; 62.00
939.0 ; 176.0 ; 819.4326 ; 31.42 ; 48.83
640.0 ; 114.0 ; 677.13574 ; 46.37 ; 47.08
1890.0 ; 355.0 ; 919.7744 ; 17.24 ; 58.11
1756.0 ; 204.0 ; 30078.975 ; 9.46 ; 71.63
930.0 ; 305.0 ; 2192.1094 ; 22.81 ; 61.56
1214.0 ; 273.0 ; 1357.6436 ; 20.95 ; 47.68
2412.0 ; 524.0 ; 1336.2656 ; 13.15 ; 56.17
2231.0 ; 346.0 ; 1141.4404 ; 14.84 ; 57.77
28.0 ; 1.0 ; 4.416992 ; 96.83 ; 70.26
8187.0 ; 280.0 ; 3281.2441 ; 7.69 ; 64.01
342.0 ; 132.0 ; 3780.3018 ; 46.72 ; 71.58
2691.0 ; 47.0 ; 14824.651 ; 27.12 ; 68.21
310.0 ; 12.0 ; 152.82227 ; 82.35 ; 61.24
535.0 ; 84.0 ; 747.36523 ; 54.87 ; 54.79
552.0 ; 84.0 ; 2490.37 ; 47.30 ; 68.36
1517.0 ; 73.0 ; 3000.9883 ; 28.74 ; 61.79
1468.0 ; 294.0 ; 5902.741 ; 10.60 ; 67.76
954.0 ; 209.0 ; 3994.7148 ; 20.83 ; 67.50
3726.0 ; 653.0 ; 4065.9355 ; 6.59 ; 47.57
1310.0 ; 361.0 ; 6435.1104 ; 12.15 ; 68.57
985.0 ; 131.0 ; 2061.29 ; 28.61 ; 60.92
2759.0 ; 71.0 ; 1159.0186 ; 30.32 ; 63.63
57.0 ; 12.0 ; 777.67285 ; 88.69 ; 73.14
1806.0 ; 148.0 ; 1926.2002 ; 18.09 ; 48.15
156.0 ; 6.0 ; 1139.6494 ; 83.54 ; 69.37
522.0 ; 71.0 ; 3068.1816 ; 50.09 ; 70.32
360.0 ; 25.0 ; 150.95703 ; 78.22 ; 62.18
832.0 ; 193.0 ; 954.4531 ; 32.46 ; 47.94
549.0 ; 137.0 ; 333.5957 ; 48.79 ; 53.53
586.0 ; 11.0 ; 509.11523 ; 69.33 ; 52.02
619.0 ; 33.0 ; 296.06738 ; 65.57 ; 61.96
905.0 ; 312.0 ; 29279.059 ; 18.44 ; 72.76
287.0 ; 18.0 ; 824.20605 ; 78.87 ; 66.15
452.0 ; 81.0 ; 2648.6855 ; 51.68 ; 69.84
316.0 ; 14.0 ; 243.44336 ; 81.41 ; 54.55
892.0 ; 157.0 ; 3902.3164 ; 25.07 ; 68.21
440.0 ; 115.0 ; 2245.3672 ; 47.37 ; 68.88
66.0 ; 14.0 ; 3444.38 ; 79.22 ; 71.60
908.0 ; 277.0 ; 2760.9385 ; 22.11 ; 64.47
1380.0 ; 190.0 ; 169.44727 ; 27.32 ; 67.30
1157.0 ; 197.0 ; 1254.79 ; 24.18 ; 47.48
622.0 ; 5.0 ; 265.5088 ; 70.04 ; 61.74
47.0 ; 2.0 ; 230.97461 ; 93.76 ; 67.74
861.0 ; 187.0 ; 287.07422 ; 35.59 ; 62.19
854.0 ; 19.0 ; 112.256836 ; 61.76 ; 71.31
1395.0 ; 184.0 ; 8769.633 ; 13.38 ; 70.52
1004.0 ; 165.0 ; 7320.9023 ; 20.34 ; 71.08
415.0 ; 154.0 ; 5213.2314 ; 40.54 ; 71.88
392.0 ; 44.0 ; 4006.8682 ; 60.75 ; 70.86
1012.0 ; 13.0 ; 507.37402 ; 57.20 ; 62.67
2775.0 ; 74.0 ; 2557.3008 ; 24.81 ; 50.40
942.0 ; 290.0 ; 3905.917 ; 19.60 ; 67.03
658.0 ; 91.0 ; 1511.4805 ; 45.21 ; 62.35
649.0 ; 149.0 ; 5693.1104 ; 31.48 ; 71.17
1500.0 ; 369.0 ; 4938.331 ; 10.80 ; 65.68
159.0 ; 4.0 ; 301.30078 ; 88.17 ; 61.65
1379.0 ; 250.0 ; 3175.0156 ; 14.43 ; 61.78
478.0 ; 51.0 ; 766.0752 ; 64.54 ; 57.60
129.0 ; 28.0 ; 1161.7734 ; 80.86 ; 71.74
1530.0 ; 321.0 ; 2884.4326 ; 12.77 ; 58.65
315.0 ; 11.0 ; 806.84766 ; 78.85 ; 65.18
197.0 ; 1.0 ; 32.98633 ; 89.37 ; 68.53
2196.0 ; 96.0 ; 5922.9023 ; 18.21 ; 65.65
3371.0 ; 440.0 ; 964.47363 ; 14.79 ; 64.47
2553.0 ; 320.0 ; 3109.1025 ; 7.94 ; 51.85
1584.0 ; 138.0 ; 2246.4014 ; 19.70 ; 55.48
3681.0 ; 649.0 ; 3565.0557 ; 7.15 ; 46.54
490.0 ; 29.0 ; 1369.9805 ; 65.71 ; 65.80
2242.0 ; 201.0 ; 414.67676 ; 20.57 ; 68.46
2135.0 ; 499.0 ; 2917.0225 ; 9.42 ; 51.33
1510.0 ; 237.0 ; 2294.4473 ; 15.20 ; 55.06
153.0 ; 12.0 ; 370.26367 ; 86.97 ; 63.84
631.0 ; 81.0 ; 2922.1738 ; 44.14 ; 68.60
953.0 ; 60.0 ; 1010.6543 ; 46.10 ; 50.32
1398.0 ; 369.0 ; 3658.3555 ; 12.86 ; 62.81
1281.0 ; 34.0 ; 2290.1562 ; 41.62 ; 61.39
519.0 ; 137.0 ; 5183.875 ; 37.70 ; 71.49
954.0 ; 298.0 ; 4075.0762 ; 19.15 ; 67.62
1403.0 ; 33.0 ; 767.83594 ; 46.74 ; 60.49
84.0 ; 1.0 ; 182.33887 ; 92.05 ; 60.86
23.0 ; 4.0 ; 1.1220703 ; 96.25 ; 69.47
758.0 ; 336.0 ; 5785.95 ; 23.05 ; 70.10
577.0 ; 111.0 ; 3167.0332 ; 40.52 ; 69.56
164.0 ; 34.0 ; 154.16699 ; 83.95 ; 45.94
16.0 ; 3.0 ; 1599.8779 ; 88.39 ; 72.15
161.0 ; 69.0 ; 4315.1064 ; 63.40 ; 74.28
1771.0 ; 360.0 ; 18354.941 ; 7.64 ; 71.75
697.0 ; 178.0 ; 4458.3047 ; 28.69 ; 69.88
528.0 ; 65.0 ; 901.0176 ; 58.43 ; 58.56
1845.0 ; 580.0 ; 1837.3232 ; 13.18 ; 41.78
1097.0 ; 300.0 ; 660.6631 ; 26.18 ; 52.22
1533.0 ; 324.0 ; 4414.4355 ; 10.93 ; 64.14
1409.0 ; 642.0 ; 2650.0098 ; 14.18 ; 54.04
2854.0 ; 241.0 ; 15866.603 ; 5.85 ; 70.37
1643.0 ; 677.0 ; 3894.3018 ; 10.43 ; 59.01
3051.0 ; 269.0 ; 6879.297 ; 5.63 ; 62.66
2182.0 ; 406.0 ; 2618.045 ; 9.89 ; 48.67
2214.0 ; 432.0 ; 3143.8066 ; 8.81 ; 53.45
1689.0 ; 144.0 ; 3906.6914 ; 15.56 ; 63.17
1914.0 ; 566.0 ; 1292.7773 ; 15.17 ; 50.30
1273.0 ; 24.0 ; 852.26465 ; 49.39 ; 56.86
530.0 ; 64.0 ; 2872.9287 ; 51.71 ; 69.93
4643.0 ; 154.0 ; 34529.113 ; 9.38 ; 69.53
67.0 ; 13.0 ; 959.36816 ; 86.69 ; 73.01
457.0 ; 56.0 ; 1467.1865 ; 60.73 ; 66.02
3041.0 ; 296.0 ; 8490.988 ; 4.99 ; 65.03
782.0 ; 8.0 ; 288.08496 ; 64.41 ; 63.88
1107.0 ; 33.0 ; 1339.1416 ; 47.70 ; 53.66
502.0 ; 69.0 ; 69153.53 ; 48.10 ; 72.15
377.0 ; 43.0 ; 3218.459 ; 62.58 ; 71.01
804.0 ; 75.0 ; 11290.471 ; 36.70 ; 71.34
1360.0 ; 62.0 ; 11344.858 ; 29.67 ; 69.95
1911.0 ; 171.0 ; 656.8906 ; 21.91 ; 64.21
538.0 ; 34.0 ; 1127.8652 ; 63.99 ; 62.53
1332.0 ; 259.0 ; 18891.52 ; 11.87 ; 73.04
140.0 ; 1.0 ; 117.322266 ; 90.73 ; 50.68
540.0 ; 96.0 ; 871.37305 ; 51.75 ; 55.56
4142.0 ; 414.0 ; 4487.046 ; 6.38 ; 48.44
268.0 ; 5.0 ; 323.06934 ; 84.08 ; 54.51
2743.0 ; 356.0 ; 3771.8633 ; 7.06 ; 54.58
430.0 ; 47.0 ; 2879.4287 ; 59.91 ; 71.07
